num_ano_gravacao,num_mes_gravacao,munipio_armazem_venda,uf,qtd_produto_kg,valor_comercializado,numero_atendimentos,clientes_atendidos
2024,4,SÃO LUÍS                                          ,MA,128426,164475.78,172,91
2024,4,MONTES CLAROS                                     ,MG,420,660.744,2,1
2024,4,ANANINDEUA                                        ,PA,110300,110300.0,35,21
2024,4,CAMPINA GRANDE                                    ,PB,301672,392173.6,250,165
2024,4,JOÃO PESSOA                                       ,PB,110220,143286.0,81,43
2024,4,MONTEIRO                                          ,PB,95940,124722.0,192,110
2024,4,PATOS                                             ,PB,122880,159744.0,77,61
2024,4,ARCOVERDE                                         ,PE,102564,124092.7254,46,33
2024,4,RECIFE                                            ,PE,116122,139991.41,66,46
2024,4,CAMPO MAIOR                                       ,PI,92280,112219.5,66,43
2024,4,FLORIANO                                          ,PI,194427,233391.6484000001,394,207
2024,4,OEIRAS                                            ,PI,30590,35790.3,44,39
2024,4,PARNAÍBA                                          ,PI,285370,360582.9679999998,275,116
2024,4,PICOS                                             ,PI,101090,123584.5,136,92
2024,4,TERESINA                                          ,PI,569643,696955.4600000001,487,274
2024,4,AÇU                                               ,RN,125220,164413.2,100,61
2024,4,CAICÓ                                             ,RN,110548,144755.2,91,57
2024,4,CURRAIS NOVOS                                     ,RN,193440,252968.4000000001,185,85
2024,4,MOSSORÓ                                           ,RN,48780,64149.6,29,18
2024,4,NATAL                                             ,RN,252369,330573.48,240,107
2024,4,UMARIZAL                                          ,RN,204480,268249.1999999999,249,164
2024,4,CACOAL                                            ,RO,30654,33106.32,57,42
2024,4,PORTO VELHO                                       ,RO,42851,51582.57,139,89
2024,4,BOA VISTA                                         ,RR,161250,221708.0,251,169
2024,4,CRUZEIRO DO SUL                                   ,RS,88110,87576.5,65,65
2024,4,ERECHIM                                           ,RS,286630,257708.3,34,26
2024,4,SANTA ROSA                                        ,RS,35740,33400.1,32,31
2024,4,BERNARDINO DE CAMPOS                              ,SP,5160,4990.8,13,9
2024,5,RIO BRANCO                                        ,AC,124980,132667.2,188,138
2024,5,MACEIÓ                                            ,AL,75527,92898.2074,101,48
2024,5,PALMEIRA DOS ÍNDIOS                               ,AL,61740,75940.2,44,31
2024,5,MANAUS                                            ,AM,143450,177878.0,68,39
2024,5,IRECÊ                                             ,BA,2940,3303.0,5,4
2024,5,ITABERABA                                         ,BA,415519,403053.4418,230,188
2024,5,RIBEIRA DO POMBAL                                 ,BA,344851,327608.45,166,126
2024,5,ICÓ                                               ,CE,93720,118401.6,67,45
2024,5,IGUATU                                            ,CE,62220,77775.0,45,37
2024,5,JUAZEIRO DO NORTE                                 ,CE,99600,124500.0,68,59
2024,5,MARACANAÚ                                         ,CE,204431,257823.55,95,51
2024,5,RUSSAS                                            ,CE,186300,234935.4,132,83
2024,5,BRASÍLIA                                          ,DF,228700,207145.44,294,217
2024,5,CACHOEIRO DE ITAPEMIRIM                           ,ES,216000,250172.4000000002,177,130
2024,5,COLATINA                                          ,ES,232500,271539.0,230,203
2024,5,GOIÂNIA                                           ,GO,78826,70331.69,83,41
2024,5,PONTALINA                                         ,GO,29059,24793.47,32,22
2024,5,SÃO LUÍS DE MONTES BELOS                          ,GO,72990,62789.4,66,40
2024,5,IMPERATRIZ                                        ,MA,38700,47590.2,45,34
2024,5,SÃO LUÍS                                          ,MA,146051,184220.87,178,97
2024,5,MONTES CLAROS                                     ,MG,720,1044.864,1,1
2024,5,ANANINDEUA                                        ,PA,81450,78860.5,30,19
2024,5,CAMPINA GRANDE                                    ,PB,360746,455440.4851999998,295,184
2024,5,JOÃO PESSOA                                       ,PB,94920,119762.4,73,39
2024,5,MONTEIRO                                          ,PB,93360,117967.2,160,94
2024,5,PATOS                                             ,PB,116102,146428.96,82,62
2024,5,ARCOVERDE                                         ,PE,494689,553438.3699999999,191,115
2024,5,RECIFE                                            ,PE,372469,416335.46,150,96
2024,5,CAMPO MAIOR                                       ,PI,156661,178027.54,117,67
2024,5,FLORIANO                                          ,PI,201525,226171.0938000001,412,196
2024,5,OEIRAS                                            ,PI,175323,195934.56,222,158
2024,5,PARNAÍBA                                          ,PI,343458,400468.7079999999,299,124
2024,5,PICOS                                             ,PI,112219,126150.0100000001,145,110
2024,5,TERESINA                                          ,PI,593869,673985.2878999998,523,298
2024,5,AÇU                                               ,RN,124560,162946.8,151,76
2024,5,CAICÓ                                             ,RN,137220,179013.6000000001,118,68
2024,5,CURRAIS NOVOS                                     ,RN,183660,239326.8,174,93
2024,5,MOSSORÓ                                           ,RN,49620,65133.6,40,23
2024,5,NATAL                                             ,RN,252111,328141.08,243,116
2024,5,UMARIZAL                                          ,RN,193080,251000.3999999999,205,153
2024,5,CACOAL                                            ,RO,25894,25376.12,58,44
2024,5,PORTO VELHO                                       ,RO,49750,54860.8943,139,92
2024,5,BOA VISTA                                         ,RR,131550,179630.5,169,131
2024,5,CRUZEIRO DO SUL                                   ,RS,98310,99293.1,31,31
2024,5,ERECHIM                                           ,RS,439110,417154.5,62,47
2024,5,SANTA ROSA                                        ,RS,49335,47144.25,39,39
2024,5,CAMPOS NOVOS                                      ,SC,4500,4320.0,1,1
2024,5,BERNARDINO DE CAMPOS                              ,SP,7320,6663.6,23,13
2024,6,RIO BRANCO                                        ,AC,89375,95924.9999999999,199,141
2024,6,MACEIÓ                                            ,AL,91408,112431.8400000001,105,58
2024,6,PALMEIRA DOS ÍNDIOS                               ,AL,43260,53209.8,35,25
2024,6,MANAUS                                            ,AM,204750,245700.0,90,59
2024,6,IRECÊ                                             ,BA,2660,2779.0,4,4
2024,6,ITABERABA                                         ,BA,348955,338486.3500000001,276,207
2024,6,RIBEIRA DO POMBAL                                 ,BA,313570,301033.3,176,137
2024,6,CRATEÚS                                           ,CE,6060,7272.0,5,4
2024,6,ICÓ                                               ,CE,197882,237458.4,96,73
2024,6,IGUATU                                            ,CE,75550,90660.0,40,29
2024,6,JUAZEIRO DO NORTE                                 ,CE,158880,190656.0,123,96
2024,6,MARACANAÚ                                         ,CE,229020,274824.0,98,57
2024,6,RUSSAS                                            ,CE,223260,267912.0,133,94
2024,6,SENADOR POMPEU                                    ,CE,56460,67752.0,13,8
2024,6,SOBRAL                                            ,CE,12060,14472.0,8,3
2024,6,BRASÍLIA                                          ,DF,282740,236309.71,369,267
2024,6,CACHOEIRO DE ITAPEMIRIM                           ,ES,243245,264746.4999999999,169,121
2024,6,COLATINA                                          ,ES,270900,293995.7999999999,274,242
2024,6,GOIÂNIA                                           ,GO,40488,35439.76,52,30
2024,6,PONTALINA                                         ,GO,55540,45411.5,31,23
2024,6,SÃO LUÍS DE MONTES BELOS                          ,GO,41230,35267.6,48,32
2024,6,IMPERATRIZ                                        ,MA,18310,21529.6,33,24
2024,6,SÃO LUÍS                                          ,MA,107293,128223.0089,165,92
2024,6,MONTES CLAROS                                     ,MG,120,168.288,1,1
2024,6,ANANINDEUA                                        ,PA,115199,100223.13,30,23
2024,6,CAMPINA GRANDE                                    ,PB,421876,523126.2400000002,296,188
2024,6,JOÃO PESSOA                                       ,PB,57060,70754.4,65,37
2024,6,MONTEIRO                                          ,PB,82140,101853.6,166,96
2024,6,PATOS                                             ,PB,106320,131836.8,94,65
2024,6,ARCOVERDE                                         ,PE,5687,6028.22,12,9
2024,6,RECIFE                                            ,PE,471167,500850.4299999997,141,95
2024,6,CAMPO MAIOR                                       ,PI,115302,123373.14,61,44
2024,6,FLORIANO                                          ,PI,223433,232386.0597999998,450,227
2024,6,OEIRAS                                            ,PI,57469,59767.7608,67,62
2024,6,PARNAÍBA                                          ,PI,348933,388926.4280000001,276,118
2024,6,PICOS                                             ,PI,131250,140437.5,169,126
2024,6,TERESINA                                          ,PI,644990,690235.7642000004,564,321
2024,6,AÇU                                               ,RN,160156,197193.9195,162,83
