ano;mes;municipio;cod_ibge;uf;regiao;valor_formalizado;valor_executado;valor_devolvido
2015,0;7,0;CANDÓI-PR                                         ;4104428                       ;PR        ;SUL                 ;383034,4999999999;311034,5;9974514,420000013
2015,0;7,0;CENTENÁRIO DO SUL-PR                              ;4105102                       ;PR        ;SUL                 ;190307,55;167379,5;448898,2499999999
2015,0;7,0;CLEVELÂNDIA-PR                                    ;4105706                       ;PR        ;SUL                 ;650721,4999999999;297950,95;48962063,880000085
2015,0;7,0;CONTENDA-PR                                       ;4106209                       ;PR        ;SUL                 ;231788,5800000001;215790,7368000001;224640,81
2015,0;7,0;CORUMBATAÍ DO SUL-PR                              ;4106555                       ;PR        ;SUL                 ;1557532,2899999975;782675,2499999999;192350344,67999983
2015,0;7,0;PONTA GROSSA-PR                                   ;4119905                       ;PR        ;SUL                 ;484981,0400000002;386496,4899999999;5030028,579999997
2015,0;7,0;PRUDENTÓPOLIS-PR                                  ;4120606                       ;PR        ;SUL                 ;1029566,5499999999;661566,5499999999;12977230,240000006
2015,0;7,0;RANCHO ALEGRE-PR                                  ;4121307                       ;PR        ;SUL                 ;184935,5;180205,498;242707,3699999999
2015,0;7,0;TIBAGI-PR                                         ;4127502                       ;PR        ;SUL                 ;133475,3;133475,3;0,0
2015,0;7,0;FLORÂNIA-RN                                       ;2403806                       ;RN        ;NORDESTE            ;427326,0;312985,5;0,0
2015,0;7,0;JANUÁRIO CICCO-RN                                 ;2405306                       ;RN        ;NORDESTE            ;199463,2;199267,9827;0,0
2015,0;7,0;PRESIDENTE MÉDICI-RO                              ;1100254                       ;RO        ;NORTE               ;184869,47;169291,37494;1418879,8000000007
2015,0;7,0;URUPÁ-RO                                          ;1101708                       ;RO        ;NORTE               ;301235,6000000001;280936,2025;688510,9800000001
2015,0;7,0;BOA VISTA-RR                                      ;1400100                       ;RR        ;NORTE               ;216097,65;136097,655;86793,12
2015,0;7,0;TRÊS CACHOEIRAS-RS                                ;4321667                       ;RS        ;SUL                 ;276900,0;276900,0;0,0
2015,0;7,0;ARARAQUARA-SP                                     ;3503208                       ;SP        ;SUDESTE             ;72000,0;48681,4;178396,16
2015,0;7,0;DESCALVADO-SP                                     ;3513702                       ;SP        ;SUDESTE             ;24000,0;24000,0;3575,88
2015,0;7,0;SAMPAIO-TO                                        ;1718808                       ;TO        ;NORTE               ;237697,0;237697,0;155621,0999999999
2015,0;8,0;ARAPIRACA-AL                                      ;2700300                       ;AL        ;NORDESTE            ;407923,5;375929,5;270598,6
2015,0;8,0;BRANQUINHA-AL                                     ;2701100                       ;AL        ;NORDESTE            ;703219,1899999998;663266,1682;554024,0000000001
2015,0;8,0;LAGOA DA CANOA-AL                                 ;2704104                       ;AL        ;NORDESTE            ;303780,5;303780,5;0,0
2015,0;8,0;MATRIZ DE CAMARAGIBE-AL                           ;2705101                       ;AL        ;NORDESTE            ;615627,3999999998;615627,3999999998;534144,7800000005
2015,0;8,0;OLHO D'ÁGUA DAS FLORES-AL                         ;2705705                       ;AL        ;NORDESTE            ;63936,0;63936,0;3681,2
2015,0;8,0;PORTO CALVO-AL                                    ;2707305                       ;AL        ;NORDESTE            ;391991,2999999999;391991,2961999999;170145,6399999998
2015,0;8,0;SANTANA DO MUNDAÚ-AL                              ;2708105                       ;AL        ;NORDESTE            ;2983608,240000012;2951609,938300011;931623,6899999954
2015,0;8,0;SÃO LUÍS DO QUITUNDE-AL                           ;2708501                       ;AL        ;NORDESTE            ;711979,1100000001;711979,1100000001;1683829,269999999
2015,0;8,0;BARCELOS-AM                                       ;1300409                       ;AM        ;NORTE               ;41994,0;41994,0;0,0
2015,0;8,0;LARANJAL DO JARI-AP                               ;1600279                       ;AP        ;NORTE               ;307608,0000000001;307608,0000000001;2357505,0
2015,0;8,0;SANTANA-AP                                        ;1600600                       ;AP        ;NORTE               ;1948911,2299999993;1714238,5299699989;0,0
2015,0;8,0;LAPÃO-BA                                          ;2919157                       ;BA        ;NORDESTE            ;193087,0;193087,0;285636,6600000001
2015,0;8,0;PONTO NOVO-BA                                     ;2925253                       ;BA        ;NORDESTE            ;108339,0;108339,0;279159,3
2015,0;8,0;UMBURANAS-BA                                      ;2932457                       ;BA        ;NORDESTE            ;199999,99;199999,95286;205689,4999999999
2015,0;8,0;VITÓRIA DA CONQUISTA-BA                           ;2933307                       ;BA        ;NORDESTE            ;300000,0;0,0;0,0
2015,0;8,0;BRASÍLIA-DF                                       ;5300108                       ;DF        ;CENTRO-OESTE        ;375989,26;311989,08623;0,0
2015,0;8,0;FORMOSA-GO                                        ;5208004                       ;GO        ;CENTRO-OESTE        ;96000,0;74077,4888241;0,0
2015,0;8,0;CARATINGA-MG                                      ;3113404                       ;MG        ;SUDESTE             ;1935608,28;1815608,1535800002;10496212,589999998
2015,0;8,0;INHAPIM-MG                                        ;3130903                       ;MG        ;SUDESTE             ;622346,8099999997;418346,80824;8919395,100000016
2015,0;8,0;JAÍBA-MG                                          ;3135050                       ;MG        ;SUDESTE             ;217191,09;193195,4497;1343140,1200000006
2015,0;8,0;PAVÃO-MG                                          ;3148509                       ;MG        ;SUDESTE             ;141641,27;98241,211;8823627,840000002
2015,0;8,0;PEÇANHA-MG                                        ;3148608                       ;MG        ;SUDESTE             ;426000,25;419556,24414;1228529,9399999992
2015,0;8,0;PIEDADE DE CARATINGA-MG                           ;3150158                       ;MG        ;SUDESTE             ;808682,05;728681,9958000001;3442471,2899999977
2015,0;8,0;SÃO JOÃO DO PARAÍSO-MG                            ;3162708                       ;MG        ;SUDESTE             ;186129,99;182895,79;401468,8599999998
2015,0;8,0;TRÊS MARIAS-MG                                    ;3169356                       ;MG        ;SUDESTE             ;279980,27;263980,81855;296558,4299999998
2015,0;8,0;BATAGUASSU-MS                                     ;5001904                       ;MS        ;CENTRO-OESTE        ;208272,8;184410,3;1099755,2800000005
2015,0;8,0;GLÓRIA DE DOURADOS-MS                             ;5004007                       ;MS        ;CENTRO-OESTE        ;320983,8;248983,7517;3727420,559999999
2015,0;8,0;PONTA PORÃ-MS                                     ;5006606                       ;MS        ;CENTRO-OESTE        ;945910,5000000001;665916,25;7019022,200000011
2015,0;8,0;SIDROLÂNDIA-MS                                    ;5007901                       ;MS        ;CENTRO-OESTE        ;97451,43;67614,632;1516982,3999999997
2015,0;8,0;CASTANHEIRA-MT                                    ;5102850                       ;MT        ;CENTRO-OESTE        ;193056,42;193056,4219999999;419600,9399999998
2015,0;8,0;NOVA CANAÃ DO NORTE-MT                            ;5106216                       ;MT        ;CENTRO-OESTE        ;152282,2899999999;120282,2539;7651240,56
2015,0;8,0;POCONÉ-MT                                         ;5106505                       ;MT        ;CENTRO-OESTE        ;570560,3800000001;570560,35265;392133,5999999999
2015,0;8,0;PORTO ESTRELA-MT                                  ;5106851                       ;MT        ;CENTRO-OESTE        ;379586,9299999999;379586,9149999999;760543,7999999993
2015,0;8,0;RONDONÓPOLIS-MT                                   ;5107602                       ;MT        ;CENTRO-OESTE        ;282960,8;232757,3;0,0
2015,0;8,0;SÃO JOSÉ DOS QUATRO MARCOS-MT                     ;5107107                       ;MT        ;CENTRO-OESTE        ;206802,65;174804,66628;151738,6200000001
2015,0;8,0;TERRA NOVA DO NORTE-MT                            ;5108055                       ;MT        ;CENTRO-OESTE        ;94479,62;94468,62;0,0
2015,0;8,0;AREIA-PB                                          ;2501104                       ;PB        ;NORDESTE            ;263254,57;263254,5699999999;367810,4100000001
2015,0;8,0;CACHOEIRA DOS ÍNDIOS-PB                           ;2503308                       ;PB        ;NORDESTE            ;182189,7500000001;38189,75;3247260,8000000007
2015,0;8,0;MONTEIRO-PB                                       ;2509701                       ;PB        ;NORDESTE            ;143998,96;143998,95596;0,0
2015,0;8,0;REMÍGIO-PB                                        ;2512705                       ;PB        ;NORDESTE            ;252328,3600000001;244328,49822;76529,1
2015,0;8,0;RIO TINTO-PB                                      ;2512903                       ;PB        ;NORDESTE            ;463999,79;463999,77128;2175220,9800000023
2015,0;8,0;SÃO FRANCISCO-PB                                  ;2513984                       ;PB        ;NORDESTE            ;39995,0;39995,0;7873,05
2015,0;8,0;SÃO JOÃO DO CARIRI-PB                             ;2514008                       ;PB        ;NORDESTE            ;130596,66;106598,26472;133463,96
2015,0;8,0;PIRIPIRI-PI                                       ;2208403                       ;PI        ;NORDESTE            ;197399,56;197393,69694;0,0
2015,0;8,0;SANTA ROSA DO PIAUÍ-PI                            ;2209377                       ;PI        ;NORDESTE            ;70884,0;70883,25;0,0
2015,0;8,0;ARAPONGAS-PR                                      ;4101507                       ;PR        ;SUL                 ;689806,75;497846,55;3596475,350000002
2015,0;8,0;PALMITAL-PR                                       ;4117800                       ;PR        ;SUL                 ;159224,15;87783,0;0,0
2015,0;8,0;PONTA GROSSA-PR                                   ;4119905                       ;PR        ;SUL                 ;52296,45;44297,07;673111,79
2015,0;8,0;RIO BONITO DO IGUAÇU-PR                           ;4122156                       ;PR        ;SUL                 ;165308,4;140927,0;1076157,23
2015,0;8,0;SÃO MIGUEL DO IGUAÇU-PR                           ;4125704                       ;PR        ;SUL                 ;1068347,2;708347,2000000001;81637402,8800001
